accessionYear,artistGender,artistNationality,culture,department,isHighlight,isTimelineWork,objectEndDate,objectID,objectName
1981,"","","",Drawings and Prints,false,false,1880,734372,Valentine
1930,"",Mexican,"",Drawings and Prints,false,false,1885,734544,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,737025,Skyphos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,737085,Skyphos fragment
1946,"",Mexican,"",Drawings and Prints,false,false,1910,736354,Print
1959,"",British,"",Drawings and Prints,false,false,1789,738403,Print
1959,"",British,"",Drawings and Prints,false,false,1790,738548,Print
2016,"",French,"",European Sculpture and Decorative Arts,false,false,1870,738626,Medal
1959,"",British,"",Drawings and Prints,false,false,1791,738857,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,733642,"Kantharos fragment, head vase"
1932,"",French,"",Drawings and Prints,false,false,1549,733703,"Print 
Ornament & Architecture
Book"
1957,"","","",Drawings and Prints,false,false,1875,739211,Album Drawings Ornaments & Architecture
1959,"",British,"",Drawings and Prints,false,false,1799,739441,Print
2017,"","",China,Asian Art,false,false,1279,738100,Vessel
1923,"",American,"",Drawings and Prints,false,false,1877,738312,Drawing
1948,"","","",Islamic Art,false,false,1300,740864,Fragment
1948,"","","",Islamic Art,false,false,1300,740882,Fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,737280,Skyphos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,737306,Skyphos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,740456,Pot fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,736937,Skyphos fragment
1923,"",American,"",Drawings and Prints,false,false,1890,739863,Drawing
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,739957,Skyphos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,740021,Neck-amphora fragment
1948,"","","",Islamic Art,false,false,1300,741851,Fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,737183,Skyphoi fragments
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,740195,Pot fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,740226,Pot fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-300,740330,Pot fragment
1959,"",British,"",Drawings and Prints,false,false,1797,739058,Print
1948,"","","",Islamic Art,false,false,1300,741294,Fragment
1948,"","","",Islamic Art,false,false,1300,741307,Fragment
1948,"","","",Islamic Art,false,false,1300,741415,Fragment
1948,"","","",Islamic Art,false,false,1300,741439,Fragment
1941,"",British,"",Drawings and Prints,false,false,1840,739722,Print
1953,"",French,"",Drawings and Prints,false,false,1945,739745,Album Drawings Ornaments & Architecture
1959,"",British,"",Drawings and Prints,false,false,1799,739769,Print
2016,"","",Sumba,The Michael C. Rockefeller Wing,false,false,1930,739770,Cloth
1962,"",French,"",Drawings and Prints,false,false,1775,739807,Print
1920,"","","",Egyptian Art,false,false,-1975,739819,"Relief fragment, tomb of Meketre"
2016,"","French, born Prussia","",Photographs,false,false,1863,742809,Photograph
1923,"",American,"",Drawings and Prints,false,false,1898,742997,Drawing
2017,"",Italian,Italian,Costume Institute,false,false,2012,744356,Ensemble
1941,"",British,"",Drawings and Prints,false,false,1808,744390,Print
1969,"",American,"",Drawings and Prints,false,false,1919,744591,Book
2017,"",Italian,"",Photographs,false,false,2012,744881,Artists' book
2016,"",Flemish,"",Drawings and Prints,false,false,1620,744905,Prints
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,745035,Pot fragment
1948,"","","",Islamic Art,false,false,1300,741101,Fragment
1948,"","","",Islamic Art,false,false,1300,741113,Fragment
1948,"","","",Islamic Art,false,false,1300,741203,Fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,745228,Neck-amphora fragment
1948,"","","",Islamic Art,false,false,1300,742026,Fragment
1948,"","","",Islamic Art,false,false,1300,742103,Fragment
1963,"","","",Drawings and Prints,false,false,1930,746999,Print
1963,"","","",Drawings and Prints,false,false,1929,747065,Print
1966,"",British,"",Drawings and Prints,false,false,1822,747118,Book
1944,"",German,"",Drawings and Prints,false,false,1900,746631,Book Print Ornament & Architecture
1944,Female,French,"",Drawings and Prints,false,false,1900,746715,Book Print Ornament & Architecture
1963,"","","",Drawings and Prints,false,false,1923,748439,"Baseball card, print"
1991,"",French,"",Drawings and Prints,false,false,1929,747743,Book Print Ornament & Archcitecture
1991,"",French,"",Drawings and Prints,false,false,1929,747745,Book Print Ornament & Archcitecture
1963,"","","",Drawings and Prints,false,false,1930,748168,"Baseball card, print"
1938,"",French,"",Drawings and Prints,false,false,1855,742542,Print Ornaments & Architecture
2016,"",Italian,"",Drawings and Prints,false,false,1688,742595,Book Ornament & Architecture
1946,"",French,"",Drawings and Prints,false,false,1800,742631,Print Ornament & Architecture
2016,"",British,"",Drawings and Prints,false,false,1814,742645,Book Portraits
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750051,"Neck-amphora, Tyrrhenian fragment"
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750121,Lekythos fragment
1963,"",American,"",Drawings and Prints,false,false,1925,748554,"Baseball card, print"
2017,"",American,"",Photographs,false,false,1971,748637,Video
2017,"",American,"",Photographs,false,false,1998,748764,Video
1963,"","","",Drawings and Prints,false,false,1948,748801,"Baseball, print"
1986,"",British,"",Drawings and Prints,false,false,1832,750776,Print
1963,"","","",Drawings and Prints,false,false,1940,747321,Print
2015,"","","",Photographs,false,false,1959,747392,Photograph
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750310,Mastoid fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750361,Mastoid or kyathos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750430,Mastoid fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750459,Kyathos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,750513,Column-krater fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,745478,Neck-amphora fragment
1927,"",Italian,"",Drawings and Prints,false,false,1647,749440,"Print, album"
1947,"",French,"",Drawings and Prints,false,false,1580,749588,Print Ornament & Architecture
1947,"",French,"",Drawings and Prints,false,false,1580,749593,Print Ornament & Architecture
1967,"",British,"",Drawings and Prints,false,false,1851,751025,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753325,Kylikes fragments
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753353,Kylix fragment
1931,"",French,"",Drawings and Prints,false,false,1600,751475,Print Ornament & Architecture
2017,"",American,"",Photographs,false,false,1985,751567,Photograph
1923,"",American,"",Drawings and Prints,false,false,1897,751590,Drawing
1926,"",French,"",Drawings and Prints,false,false,1651,751612,Book Print Ornament & Architecture
1959,"",British,"",Drawings and Prints,false,false,1792,751664,Print
2017,"",Japanese,Japan,Asian Art,false,false,1960,751911,Print
2021,"",American,"",Modern and Contemporary Art,false,false,1975,751918,Round covered box
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753033,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753039,Kylix fragments
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753094,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753104,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753169,Kylikes fragments
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755824,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755845,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755870,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755918,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755919,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,755923,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753416,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,753436,Skyphos fragment
1963,"","","",Drawings and Prints,false,false,1914,755222,"Print, baseball"
1921,"",French,"",Drawings and Prints,false,false,1581,755303,Book Print Ornament & Architecture
1953,"",French,"",Drawings and Prints,false,false,1867,755536,Print
1963,"","","",Drawings and Prints,false,false,1914,755630,"Print, baseball"
1963,"","","",Drawings and Prints,false,false,1914,755711,"Print, baseball"
1963,"","","",Drawings and Prints,false,false,1930,746068,Print
1963,"","","",Drawings and Prints,false,false,1930,746070,Print
1944,"",French,"",Drawings and Prints,false,false,1900,746278,Book Print Ornament & Architecture
2005,"",French,"",Photographs,false,false,1851,746333,Photograph
1917,"","","Roman, probably Italian",Greek and Roman Art,false,false,1,757175,"Fragment, striped mosaic bowl rim"
"","","","",The Libraries,true,false,1917,752609,""
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-450,752816,Skyphos fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,756347,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,756376,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,756195,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,756209,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,756258,Kylix fragment
1924,"",American,"",Drawings and Prints,false,false,1923,760174,Print
1963,"","","",Drawings and Prints,false,false,1937,760288,"Print, baseball"
1959,"",British,"",Drawings and Prints,false,false,1823,760331,Print
1963,"","","",Drawings and Prints,false,false,1940,756847,Print
1928,"",German,"",Drawings and Prints,false,false,1518,760628,Print
2017,"",Spanish,"",Drawings and Prints,false,false,1923,760885,Print; trade card
1946,"",Mexican,"",Drawings and Prints,false,false,1907,752364,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,759733,Kylix fragment
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,759846,Oinochoe fragment
1968,"",American,"",Drawings and Prints,false,false,1965,763030,"Print, portfolio"
1946,"",Mexican,"",Drawings and Prints,false,false,1946,757775,Book; Print
1917,"","",Roman,Greek and Roman Art,false,false,1,757842,"Fragment, mosaic ribbed bowl"
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,762660,Kylix fragment
2011,"","","Greek, Corinthian?",Greek and Roman Art,false,false,-400,762883,Undetermined open shape
1957,"",French,"",Drawings and Prints,false,false,1869,756616,Print
1978,"",Spanish,"",Drawings and Prints,false,false,1867,761177,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,764509,Kylikes fragments
1963,"","","",Drawings and Prints,false,false,1940,757313,Print
1921,"",Flemish,"",Drawings and Prints,false,false,1580,757330,Book Print Ornament & Architecture
1965,"",Italian,"",Drawings and Prints,false,false,1642,762033,Print
1963,"","","",Drawings and Prints,false,false,1925,762379,"Print, boxing"
1951,"",Italian,"",Drawings and Prints,false,false,1775,762624,Print
2011,"","",Etruscan,Greek and Roman Art,false,false,-300,766061,Undetermined closed shape
1963,"","","",Drawings and Prints,false,false,1926,764177,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,764430,Kylikes fragments
1953,"",French,"",Drawings and Prints,false,false,1785,766433,Print
1966,"",French,"",Drawings and Prints,false,false,1879,766541,Print
1963,"","","",Drawings and Prints,false,false,1953,767001,Print
1951,"",British,"",Drawings and Prints,false,false,1766,764918,Print
1942,"",Italian,"",Drawings and Prints,false,false,1816,764927,Print
1941,"",Italian,"",Drawings and Prints,false,false,1793,764958,Print
2021,"","","",Modern and Contemporary Art,false,false,1935,765013,Gilded leather wallet
1947,"",Italian,"",Drawings and Prints,false,false,1776,765398,Print
1968,"",American,"",Drawings and Prints,false,false,1963,763202,Print
1962,"",Italian,"",Drawings and Prints,false,false,1781,763338,Print
2017,"","","",Islamic Art,false,false,1575,763931,Non-illustrated Manuscript
1963,"","","",Drawings and Prints,false,false,1945,763950,Print
1963,"","","",Drawings and Prints,false,false,1940,763976,Print
1953,"",French,"",Drawings and Prints,false,false,1783,767856,Print
1963,"","","",Drawings and Prints,false,false,1945,767936,Print
1963,"","","",Drawings and Prints,false,false,1929,764610,Print
1963,"","","",Drawings and Prints,false,false,1927,764632,Print
1967,"",British,"",Drawings and Prints,false,false,1890,764650,Print
2017,"",Uruguayan,"",Photographs,false,false,1880,764778,Carte-de-visite; Photocollage; Collage
1912,"","","",Egyptian Art,false,false,-1352,767371,"Sealing, djed, cobra"
1912,"","","",Egyptian Art,false,false,-1352,767393,"Sealing, Amenhotep III, Nebmaatre, Seth ?,"
1912,"","","",Egyptian Art,false,false,-1352,767428,"Sealing, Amenhotep III, Nebmaatre, cobra"
1945,"",German,"",Drawings and Prints,false,false,1867,765716,Print
2011,"","",Etruscan,Greek and Roman Art,false,false,-300,766005,Kylix fragment
1966,"",Swedish,"",Drawings and Prints,false,false,1960,768845,Print
1934,"",Dutch,"",Drawings and Prints,false,false,1629,768853,Print
2011,"","","Etruscan, Faliscan",Greek and Roman Art,false,false,-300,766089,Krater fragment
2011,"","",Etruscan,Greek and Roman Art,false,false,-300,766119,Oinochoe fragment?
1978,"","",Southern and Northern Cheyenne,The Michael C. Rockefeller Wing,false,false,1890,766355,Drawing
1929,"",Flemish,"",Drawings and Prints,false,false,1636,770386,Print
1928,"",Italian,"",Drawings and Prints,false,false,1851,767035,Print
1912,"","","",Egyptian Art,false,false,-1352,767184,"Sealing, Nebmaatre, Amenhotep III, heb-sed"
1912,"","","",Egyptian Art,false,false,-1352,767197,"Sealing, Nebmaatre, Amenhotep III, Lower Egypt"
1912,"","","",Egyptian Art,false,false,-1352,767218,"Sealing, Nebmaatre, Amenhotep III, Thoth, Djehuty, heb-sed"
1951,"",German,"",Drawings and Prints,false,false,1787,771179,Print
1963,"","","",Drawings and Prints,false,false,1930,771205,Print
1924,"",Flemish,"",Drawings and Prints,false,false,1671,771324,Print
2017,"","",Javanese,The Michael C. Rockefeller Wing,false,false,1999,771331,Wrapper
1970,"",French,"",Drawings and Prints,false,false,1832,771356,Print
2011,"","","Greek, Attic",Greek and Roman Art,false,false,-400,768633,Kylikes fragments
2018,"","","",Drawings and Prints,false,false,2017,771620,""
2018,"",Italian,"",Photographs,false,false,1952,771800,""
2018,"",Italian,"",Photographs,false,false,1962,771812,""
